GLG_Player,GLG_Tm,GLG_Age,GLG_G,GLG_MP,GLG_PER,GLG_TS%,GLG_3PAr,GLG_FTr,GLG_ORB%,GLG_DRB%,GLG_TRB%,GLG_AST%,GLG_STL%,GLG_BLK%,GLG_TOV%,GLG_USG%,GLG_Ws-dum,GLG_OWS,GLG_DWS,GLG_WS,GLG_WS/48,GLG_Bpm-dum,GLG_OBPM,GLG_DBPM,GLG_BPM,GLG_VORP
James Youn,DE,22,3,113,12.9,0.530,0.569,0.333,1.9,10.2,6.1,5.8,1.7,1.3,12.0,24.5,,0.0,0.1,0.1,0.031,,-1.2,-3.1,-4.4,-0.1
James Youn,WI,22,20,667,20.5,0.599,0.578,0.372,3.3,14.3,8.9,14.4,2.0,1.2,11.2,26.2,,1.5,0.6,2.1,0.152,,4.7,-1.4,3.3,1.4
Mike Youn,DE,23,4,125,12.5,0.476,0.246,0.311,2.6,11.7,7.2,9.5,0.8,1.2,6.7,24.8,,0.0,0.1,0.0,0.018,,-3.1,-3.4,-6.5,-0.2
Mike Youn,TOT,23,29,726,13.8,0.539,0.369,0.252,5.4,18.5,11.9,10.5,0.8,1.8,14.1,19.9,,0.5,0.5,1.0,0.066,,-1.4,-1.1,-2.5,-0.2
Mike Youn,NA,23,25,601,14.1,0.557,0.404,0.235,6.0,19.9,12.9,10.7,0.8,1.9,16.1,18.9,,0.5,0.4,1.0,0.076,,-1.1,-0.6,-1.7,0.1
Najeal Youn,SA,23,19,156,5.9,0.453,0.184,0.500,7.6,12.5,10.3,2.4,2.5,0.0,20.6,16.1,,-0.2,0.2,0.0,-0.015,,-5.4,-1.4,-6.8,-0.3
Stephen Zimmerma,SB,21,25,393,16.6,0.601,0.019,0.583,12.3,20.3,16.5,8.4,1.8,4.9,22.3,18.6,,0.4,0.5,0.9,0.108,,-1.6,2.9,1.2,0.5
Paul Zipse,WC,23,2,77,12.8,0.607,0.444,0.222,1.5,16.5,9.2,13.6,0.6,2.2,21.3,21.1,,0.0,0.1,0.1,0.062,,-2.0,-0.8,-2.8,0.0
Player,Tm,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ws-dum,OWS,DWS,WS,WS/48,Bpm-dum,OBPM,DBPM,BPM,VORP
Ante Zizi,CA,,10,236,24.4,0.622,0.000,0.408,12.1,28.1,19.8,7.0,0.8,4.5,14.7,25.8,,0.6,0.3,0.8,0.169,,-0.6,-0.2,-0.8,0.1
Ivica Zuba,SB,20,8,246,26.0,0.653,0.033,0.146,11.2,20.3,15.9,10.1,0.8,5.7,13.3,25.6,,0.7,0.3,0.9,0.181,,2.0,1.5,3.4,0.6
